case_id,sigma_km,lambda_min_km,lambda_max_km,Tb_seed_K,Tb_anvil_K,delta_t_h,v_ref_kmh,n_cc,n_cc_final,n_cc_initial,Amax_median_km2,Amax_p10_km2,Amax_p25_km2,Amax_p75_km2,Amax_p90_km2,Amax_p90_minus_p10_km2,Amax_max_km2,Amax_gini,IH,Amax_homogeneity,IA1,IA2,IA3,IA4,IA5,IA6,IA11,IA22,IA33,IA44,IA55,IA66,E1,E2,E3,E4,E5,E6,E11,E22,E33,E44,E55,E66,INIT_n_cc,INIT_Amax_median_km2,INIT_Amax_p10_km2,INIT_Amax_p25_km2,INIT_Amax_p75_km2,INIT_Amax_p90_km2,INIT_Amax_p90_minus_p10_km2,INIT_Amax_max_km2,INIT_Amax_gini,INIT_IH,INIT_Amax_homogeneity,INIT_IA1,INIT_IA2,INIT_IA3,INIT_IA4,INIT_IA5,INIT_IA6,INIT_IA11,INIT_IA22,INIT_IA33,INIT_IA44,INIT_IA55,INIT_IA66,INIT_E1,INIT_E2,INIT_E3,INIT_E4,INIT_E5,INIT_E6,INIT_E11,INIT_E22,INIT_E33,INIT_E44,INIT_E55,INIT_E66,IA111,IA222,IA333,IA444,IA555,IA666,IE111,IE222,IE333,IE444,IE555,IE666,INIT_IA111,INIT_IA222,INIT_IA333,INIT_IA444,INIT_IA555,INIT_IA666,INIT_IE111,INIT_IE222,INIT_IE333,INIT_IE444,INIT_IE555,INIT_IE666,max_convex_hull_area_km2,convex_hull_lambda_fraction,n_final_clusters,final_n_cc,n_initial_clusters,final_Amax_p10_km2,final_Amax_p25_km2,final_Amax_p75_km2,final_Amax_p90_km2,final_Amax_p90_minus_p10_km2,final_Amax_max_km2,final_Amax_gini,initial_n_cc,initial_Amax_median_km2,initial_Amax_p10_km2,initial_Amax_p25_km2,initial_Amax_p75_km2,initial_Amax_p90_km2,initial_Amax_p90_minus_p10_km2,initial_Amax_max_km2,initial_Amax_gini,initial_IH,initial_Amax_homogeneity,IE1,INIT_IE1,IE2,INIT_IE2,IE3,INIT_IE3,IE4,INIT_IE4,IE5,INIT_IE5,IE6,INIT_IE6,IE11,INIT_IE11,IE22,INIT_IE22,IE33,INIT_IE33,IE44,INIT_IE44,IE55,INIT_IE55,IE66,INIT_IE66,final_IH,final_Amax_homogeneity,fraction_after_initialization,IH25_75,Amax_homogeneity_25_75,final_IH25_75,final_Amax_homogeneity_25_75,INIT_IH25_75,INIT_Amax_homogeneity_25_75,initial_IH25_75,initial_Amax_homogeneity_25_75
C1,50.0,100.0,500.0,220.0,235.0,3.0,15.0,199,199,11,2628.053466796875,832.3006225585938,1213.85107421875,7373.379638671875,32759.788281250025,31927.487658691432,858649.125,0.84915847377403,0.974593833897426,0.974593833897426,0.1525390170044258,0.024832581297799,0.039274489755767,0.0017722015406834,0.0041813622804824,0.0,2.982432017057008,0.1014972283599402,0.9543019466506923,0.0023028184550594,0.0398983002234509,0.0,1.0006432038785549,1.000192170445982,0.2056810665855563,0.2127759660731216,0.1871241027283361,0.0,22.59394465297768,4.995365912921887,8.925387403719395,0.490039374981955,0.8837218448826797,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0747721219635395,0.0117908785406702,0.0109193775965869,0.0008960565937577,0.0016839253590663,0.0,1.000753503804497,1.0000852878632631,0.1028186612370827,0.1880017886254454,0.1511333958847391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,2589182.3525964096,3.29664935985617,199,199,11,832.3006225585938,1213.85107421875,7373.379638671875,32759.788281250025,31927.487658691432,858649.125,0.84915847377403,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0006432038785549,0.0091060928732149,1.000192170445982,0.0046508068942593,0.2056810665855563,0.0001661635994332,0.2127759660731216,0.0009751208034124,0.1871241027283361,0.0008456012535017,0.0,0.0,22.59394465297768,0.0097735193501179,4.995365912921887,0.0050048562591712,8.925387403719395,0.0001829893774973,0.490039374981955,0.0010468225956828,0.8837218448826797,0.0009099738653038,0.0,0.0,0.974593833897426,0.974593833897426,0.9447236180904522,0.8353738538224251,0.8353738538224251,0.8353738538224251,0.8353738538224251,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,600.0,220.0,235.0,3.0,15.0,165,165,11,2499.436279296875,863.1851440429688,1212.46435546875,6399.9404296875,34645.59296874997,33782.407824707,858375.9375,0.8629007333764918,0.9750852830020386,0.9750852830020386,0.1486127060062363,0.029668346445727,0.0396998222514806,0.0021845931223927,0.0050196608232663,0.0,2.906474007091778,0.1623863040543313,1.0557633169294054,0.002813510409302,0.0493063641877181,0.0,1.0011666666666663,1.0000878478247397,0.2524803965939682,0.2271346429570066,0.1671157933677796,0.0,20.703082851345037,5.2236011375647,11.113288198558926,0.4987756150264253,0.9180910398404925,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0747721219635395,0.0126113548731015,0.0117575922118032,0.0010904702015219,0.0020637415493615,0.0,1.0011242270839753,1.0001552883147322,0.1222746346699251,0.1982973773690757,0.1347985585238423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,2589182.3525964096,2.289339833233451,165,165,11,863.1851440429688,1212.46435546875,6399.9404296875,34645.59296874997,33782.407824707,858375.9375,0.8629007333764918,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0011666666666663,0.0091060928732149,1.0000878478247397,0.0046508068942593,0.2524803965939682,0.0001661635994332,0.2271346429570066,0.0009751208034124,0.1671157933677796,0.0008456012535017,0.0,0.0,20.703082851345037,0.0097735193501179,5.2236011375647,0.0050048562591712,11.113288198558926,0.0001829893774973,0.4987756150264253,0.0010468225956828,0.9180910398404925,0.0009099738653038,0.0,0.0,0.9750852830020386,0.9750852830020386,0.9333333333333333,0.8105506810900187,0.8105506810900187,0.8105506810900187,0.8105506810900187,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,700.0,220.0,235.0,3.0,15.0,139,139,11,2467.672119140625,869.2904663085938,1266.6434936523438,6581.044921875,47224.11562500008,46354.825158691485,861242.125,0.8646855749713489,0.9815922340777855,0.9815922340777855,0.2272727272727272,0.0491053702089918,0.0389212647753633,0.0160130266027124,0.0087319644345081,0.0,2.973903307437455,0.3390272579744113,1.0190789317375468,0.0299020230021587,0.0618009824455935,0.0,1.0012068965525458,1.0002938690692789,0.2388382405161148,0.3042008960411744,0.190512744644388,0.0,21.950715709376496,4.023721172551464,11.693635288808585,0.7268194128985497,0.9634505637838544,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.2128787878787879,0.0183153326026293,0.0114421643150122,0.01379484945413,0.0041165704914523,0.0,1.0009439300394327,1.000260062262596,0.1246254788512814,0.2822704247084727,0.1598911511127032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,2688013.471487969,1.7461658411629215,139,139,11,869.2904663085938,1266.6434936523438,6581.044921875,47224.11562500008,46354.825158691485,861242.125,0.8646855749713489,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0012068965525458,0.0091060928732149,1.0002938690692789,0.0046508068942593,0.2388382405161148,0.0001661635994332,0.3042008960411744,0.0009751208034124,0.190512744644388,0.0008456012535017,0.0,0.0,21.950715709376496,0.0097735193501179,4.023721172551464,0.0050048562591712,11.693635288808585,0.0001829893774973,0.7268194128985497,0.0010468225956828,0.9634505637838544,0.0009099738653038,0.0,0.0,0.9815922340777855,0.9815922340777855,0.920863309352518,0.8075315533188208,0.8075315533188208,0.8075315533188208,0.8075315533188208,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,800.0,220.0,235.0,3.0,15.0,108,108,11,2921.595703125,967.7391235351564,1323.2164306640625,10376.9794921875,84167.1015624999,83199.36243896474,861855.125,0.857419242935244,0.988502168833549,0.988502168833549,0.1590571448313985,0.0515378475349177,0.038449370694782,0.0038890246323356,0.0084983302098891,0.0,2.8578667482564315,0.3718450118889588,1.051058498559711,0.005185153708924,0.074635032292138,0.0,1.0008009422849844,1.0002230810845474,0.2341018208277738,0.1919164624570179,0.1556430058880093,0.0,21.69919811237821,3.528164783920749,11.924255245773807,0.4409214088201444,0.986109811354956,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0747721219635395,0.0197767897706857,0.0118843168885236,0.0020092059541514,0.0032331781569394,0.0,1.000753503804497,0.995648748855518,0.1275564343431333,0.1744569467352315,0.1243677223410068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,2704119.141935598,1.344918525463953,108,108,11,967.7391235351564,1323.2164306640625,10376.9794921875,84167.1015624999,83199.36243896474,861855.125,0.857419242935244,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0008009422849844,0.0091060928732149,1.0002230810845474,0.0046508068942593,0.2341018208277738,0.0001661635994332,0.1919164624570179,0.0009751208034124,0.1556430058880093,0.0008456012535017,0.0,0.0,21.69919811237821,0.0097735193501179,3.528164783920749,0.0050048562591712,11.924255245773807,0.0001829893774973,0.4409214088201444,0.0010468225956828,0.986109811354956,0.0009099738653038,0.0,0.0,0.988502168833549,0.988502168833549,0.8981481481481481,0.8724853959998408,0.8724853959998408,0.8724853959998408,0.8724853959998408,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,900.0,220.0,235.0,3.0,15.0,88,88,11,2857.338256835937,1030.997119140625,1405.615478515625,18316.32958984375,125496.1328125,124465.13569335936,861855.125,0.8477157530656099,0.9917846303624271,0.9917846303624271,0.1274509803921568,0.0515378475349177,0.0377182621732087,0.0047445921689497,0.0084224958043348,0.0,3.1564702828794995,0.4398153090938099,1.1134725765964602,0.0061607709681468,0.0903383425639028,0.0,1.001297016861013,1.0001313078709702,0.3557407910284732,0.1896783318739715,0.1548608656521679,0.0,20.94957656936266,4.104559946232119,12.907617445603096,0.4797571397635534,1.105887254131411,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0747721219635395,0.0220989733891178,0.0124842709870402,0.0024102180918314,0.0038026029884546,0.0,1.0006825600661766,0.9429748568960826,0.1327889603257378,0.1730971121335555,0.1167307158443115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,2733770.3881215043,1.0743038778957696,88,88,11,1030.997119140625,1405.615478515625,18316.32958984375,125496.1328125,124465.13569335936,861855.125,0.8477157530656099,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.001297016861013,0.0091060928732149,1.0001313078709702,0.0046508068942593,0.3557407910284732,0.0001661635994332,0.1896783318739715,0.0009751208034124,0.1548608656521679,0.0008456012535017,0.0,0.0,20.94957656936266,0.0097735193501179,4.104559946232119,0.0050048562591712,12.907617445603096,0.0001829893774973,0.4797571397635534,0.0010468225956828,1.105887254131411,0.0009099738653038,0.0,0.0,0.9917846303624271,0.9917846303624271,0.875,0.923258889199339,0.923258889199339,0.923258889199339,0.923258889199339,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,1000.0,220.0,235.0,3.0,15.0,75,75,11,3045.390380859375,1029.2671020507812,1447.021728515625,28069.5322265625,141644.53750000018,140615.2703979494,861855.125,0.8287534284778552,0.9927334500841533,0.9927334500841533,0.1274509803921568,0.0629159046275221,0.0386735825382838,0.0058370334888485,0.0101340296200115,0.0,3.0284837828851168,0.5262537823785135,1.0948754298600791,0.0076016024558515,0.1094959696648924,0.0,1.0002916302136222,0.802199786561637,0.3652215908749436,0.184604496996262,0.1281083430428736,0.0,21.58432872290807,3.777257808605895,13.153493462849417,0.4472412661838471,1.1591575496105877,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0880398198044421,0.0257672480084886,0.0128084962132683,0.0029657814659688,0.0050050177713543,0.0,1.0008331232592924,0.7127113318283569,0.1390601875775405,0.1747498941352814,0.1019489609131013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,3348756.721305307,1.0659423708158964,75,75,11,1029.2671020507812,1447.021728515625,28069.5322265625,141644.53750000018,140615.2703979494,861855.125,0.8287534284778552,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0002916302136222,0.0091060928732149,0.802199786561637,0.0046508068942593,0.3652215908749436,0.0001661635994332,0.184604496996262,0.0009751208034124,0.1281083430428736,0.0008456012535017,0.0,0.0,21.58432872290807,0.0097735193501179,3.777257808605895,0.0050048562591712,13.153493462849417,0.0001829893774973,0.4472412661838471,0.0010468225956828,1.1591575496105877,0.0009099738653038,0.0,0.0,0.9927334500841533,0.9927334500841533,0.8533333333333333,0.9484486696523466,0.9484486696523466,0.9484486696523466,0.9484486696523466,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,1100.0,220.0,235.0,3.0,15.0,68,68,11,3601.685913085937,865.4669799804688,1551.44091796875,33379.31689453125,164899.3234375002,164033.85645751972,861855.125,0.8194788611761971,0.994751543172289,0.994751543172289,0.1274509803921568,0.0566139504046618,0.0379447940883449,0.0032697337621606,0.0092831424126246,0.0,3.0002543282878853,0.604307741211279,1.089587628511803,0.0048207019000085,0.1190552156465906,0.0,1.0002732240454637,0.6716088917868799,0.2582706999141191,0.1703496006732719,0.1212359067565584,0.0,20.311401340464617,4.654930732309665,12.088137804147388,0.4193948149434043,1.2285900503451843,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0871256314335753,0.022278098585367,0.0127946473161488,0.0018682765507757,0.0048250878523612,0.0,1.0006983073796742,0.5693503353683699,0.1310367011742108,0.1594938649803404,0.0914994473068695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,3567530.187848367,0.9384959735960753,68,68,11,865.4669799804688,1551.44091796875,33379.31689453125,164899.3234375002,164033.85645751972,861855.125,0.8194788611761971,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0002732240454637,0.0091060928732149,0.6716088917868799,0.0046508068942593,0.2582706999141191,0.0001661635994332,0.1703496006732719,0.0009751208034124,0.1212359067565584,0.0008456012535017,0.0,0.0,20.311401340464617,0.0097735193501179,4.654930732309665,0.0050048562591712,12.088137804147388,0.0001829893774973,0.4193948149434043,0.0010468225956828,1.2285900503451843,0.0009099738653038,0.0,0.0,0.994751543172289,0.994751543172289,0.8382352941176471,0.9535208907099314,0.9535208907099314,0.9535208907099314,0.9535208907099314,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,1200.0,220.0,235.0,3.0,15.0,64,64,11,3813.9456787109375,932.502685546875,1907.6515197753904,33030.90087890625,180011.76093750016,179079.2582519533,897034.6875,0.8195853840588011,0.9948197679935444,0.9948197679935444,0.1274509803921568,0.0532160781586777,0.0370264362800277,0.0037176255428636,0.0097331193075273,0.0,2.9168191162193517,0.5763062149560707,1.039126686714317,0.0054109241615497,0.1205950874191203,0.0,1.0030413625303785,0.999994815329738,0.2565095565879434,0.3263281558266103,0.1940433637062709,0.0015472552004055,19.979167986517865,5.712479440587546,10.886471169154456,0.7536734469056998,1.4410719436605852,0.0015472552004055,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0850228370366822,0.0227472735540634,0.0123926938634791,0.0021126633068957,0.004885734646618,0.0,1.0015253812961429,1.000520113319743,0.1221476494076036,0.3102363027537089,0.1527547580988689,0.0001468355561564,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,4564839.918615475,1.0090511631539696,64,64,11,932.502685546875,1907.6515197753904,33030.90087890625,180011.76093750016,179079.2582519533,897034.6875,0.8195853840588011,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0030413625303785,0.0091060928732149,0.999994815329738,0.0046508068942593,0.2565095565879434,0.0001661635994332,0.3263281558266103,0.0009751208034124,0.1940433637062709,0.0008456012535017,0.0015472552004055,0.0,19.979167986517865,0.0097735193501179,5.712479440587546,0.0050048562591712,10.886471169154456,0.0001829893774973,0.7536734469056998,0.0010468225956828,1.4410719436605852,0.0009099738653038,0.0015472552004055,0.0,0.9948197679935444,0.9948197679935444,0.828125,0.9422464580433642,0.9422464580433642,0.9422464580433642,0.9422464580433642,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,1300.0,220.0,235.0,3.0,15.0,52,52,11,5359.503540039063,904.1441284179688,2038.7398376464844,48852.4462890625,199544.590625,198640.446496582,866732.5,0.7969394608682122,0.9954689619719278,0.9954689619719278,0.1274509803921568,0.0673640846365561,0.0383926793102804,0.0051174248782028,0.0114403020796438,0.0,3.1369092048681337,0.6246357099256191,1.2017090427493224,0.0073473145270559,0.1584062057766832,0.0,1.0004802699894706,0.5338118545132066,0.2821667257850435,0.171249164750947,0.1149651648982312,0.0,23.598483855398094,5.703389509919182,13.79143993861893,0.4087914868045714,1.5240200472102936,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0759374211193152,0.0277487755879706,0.0135778989358026,0.0029220212253553,0.0057763830513352,0.0,1.0008331232592924,0.4357971418041722,0.1439218658310679,0.155966259809478,0.0796986150236761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,4299172.77696719,0.8097450871721169,52,52,11,904.1441284179688,2038.7398376464844,48852.4462890625,199544.590625,198640.446496582,866732.5,0.7969394608682122,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0004802699894706,0.0091060928732149,0.5338118545132066,0.0046508068942593,0.2821667257850435,0.0001661635994332,0.171249164750947,0.0009751208034124,0.1149651648982312,0.0008456012535017,0.0,0.0,23.598483855398094,0.0097735193501179,5.703389509919182,0.0050048562591712,13.79143993861893,0.0001829893774973,0.4087914868045714,0.0010468225956828,1.5240200472102936,0.0009099738653038,0.0,0.0,0.9954689619719278,0.9954689619719278,0.7884615384615384,0.958267395135483,0.958267395135483,0.958267395135483,0.958267395135483,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
C1,50.0,100.0,1400.0,220.0,235.0,3.0,15.0,47,47,11,3899.993408203125,1020.2616333007812,2121.679931640625,69137.53515625,200133.5,199113.2383666992,883875.3125,0.7929760141387815,0.9949020946852937,0.9949020946852937,0.1274509803921568,0.0747777179849461,0.0376696869173829,0.0057472862425736,0.0126686349067115,0.0,3.0007188923854806,0.6440035481665237,1.1139345863371697,0.0082621050425614,0.1693283878583177,0.0,1.0004802699894706,0.6826498618061865,0.2773370449948409,0.1935513521945144,0.1401776428581904,0.0,21.466995919564503,5.982204226135818,12.979720940855778,0.4612022314316581,1.6367344824042165,0.0,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091060928732149,0.0046508068942593,0.0001661635994332,0.0009751208034124,0.0008456012535017,0.0,0.0097735193501179,0.0050048562591712,0.0001829893774973,0.0010468225956828,0.0009099738653038,0.0,0.0878796557864651,0.0302713844851029,0.0129542140526083,0.0032820487747333,0.0066236135049627,0.0,1.0008331232592924,0.5371649730124013,0.1376399473497432,0.1755116898892976,0.093034985073004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005731164459427,0.000290751069676,9.76644048239344e-06,6.133750382483118e-05,5.286383085018925e-05,0.0,4562986.715728857,0.741042745990715,47,47,11,1020.2616333007812,2121.679931640625,69137.53515625,200133.5,199113.2383666992,883875.3125,0.7929760141387815,11,91017.09847272075,55213.98291061355,61079.27452084136,102957.83872155586,407838.371347013,352624.38843639946,458772.79295244406,0.4415597233718487,0.8646179791071344,0.8646179791071344,1.0004802699894706,0.0091060928732149,0.6826498618061865,0.0046508068942593,0.2773370449948409,0.0001661635994332,0.1935513521945144,0.0009751208034124,0.1401776428581904,0.0008456012535017,0.0,0.0,21.466995919564503,0.0097735193501179,5.982204226135818,0.0050048562591712,12.979720940855778,0.0001829893774973,0.4612022314316581,0.0010468225956828,1.6367344824042165,0.0009099738653038,0.0,0.0,0.9949020946852937,0.9949020946852937,0.7659574468085106,0.9693121843750192,0.9693121843750192,0.9693121843750192,0.9693121843750192,0.40675449990721835,0.40675449990721835,0.40675449990721835,0.40675449990721835
